Fecha Corriente(A) Rapidez(M/Min)
2025/3/6 11:18:28 0.22
2025/3/6 11:18:28 0.22
2025/3/6 11:18:28 0.22
2025/3/6 11:18:28 0.21
2025/3/6 11:18:28 0.22
2025/3/6 11:18:28 0.21
2025/3/6 11:18:28 0.22
2025/3/6 11:18:29 0.21
2025/3/6 11:18:29 0.23
2025/3/6 11:18:29 0.24
2025/3/6 11:18:29 0.22
2025/3/6 11:18:29 0.19
2025/3/6 11:18:29 0.21
2025/3/6 11:18:29 0.21
2025/3/6 11:18:29 0.21
2025/3/6 11:18:29 0.22
2025/3/6 11:18:29 0.23
2025/3/6 11:18:29 0.20
2025/3/6 11:18:29 0.20
2025/3/6 11:18:29 0.22
2025/3/6 11:18:30 0.24
2025/3/6 11:18:30 0.22
2025/3/6 11:18:30 0.23
2025/3/6 11:18:30 0.19
2025/3/6 11:18:30 0.23
2025/3/6 11:18:30 0.23
2025/3/6 11:18:30 0.22
2025/3/6 11:18:30 0.20
2025/3/6 11:18:30 0.24
2025/3/6 11:18:30 0.23
2025/3/6 11:18:30 0.21
2025/3/6 11:18:30 0.21
2025/3/6 11:18:30 0.21
2025/3/6 11:18:31 0.20
2025/3/6 11:18:31 0.23
2025/3/6 11:18:31 0.20
2025/3/6 11:18:31 0.21
2025/3/6 11:18:31 0.19
2025/3/6 11:18:31 0.20
2025/3/6 11:18:31 0.18
2025/3/6 11:18:31 0.25
2025/3/6 11:18:31 0.23
2025/3/6 11:18:31 0.22
2025/3/6 11:18:31 0.22
2025/3/6 11:18:31 0.24
2025/3/6 11:18:31 0.21
2025/3/6 11:18:32 0.23
2025/3/6 11:18:32 0.20
2025/3/6 11:18:32 0.24
2025/3/6 11:18:32 0.20
2025/3/6 11:18:32 0.21
2025/3/6 11:18:32 0.22
2025/3/6 11:18:32 0.21
2025/3/6 11:18:32 0.23
2025/3/6 11:18:32 0.23
2025/3/6 11:18:32 0.22
2025/3/6 11:18:32 0.22
2025/3/6 11:18:32 0.24
2025/3/6 11:18:32 0.21
2025/3/6 11:18:33 0.22
2025/3/6 11:18:33 0.22
2025/3/6 11:18:33 0.22
2025/3/6 11:18:33 0.21
2025/3/6 11:18:33 0.22
2025/3/6 11:18:33 0.24
2025/3/6 11:18:33 0.24
2025/3/6 11:18:33 0.24
2025/3/6 11:18:33 0.21
2025/3/6 11:18:33 0.21
2025/3/6 11:18:33 0.22
2025/3/6 11:18:33 0.23
2025/3/6 11:18:33 0.24
2025/3/6 11:18:34 0.22
2025/3/6 11:18:34 0.25
2025/3/6 11:18:34 0.20
2025/3/6 11:18:34 0.21
2025/3/6 11:18:34 0.22
2025/3/6 11:18:34 0.21
2025/3/6 11:18:34 0.20
2025/3/6 11:18:34 0.21
2025/3/6 11:18:34 0.20
2025/3/6 11:18:34 0.21
2025/3/6 11:18:34 0.20
2025/3/6 11:18:34 0.22
2025/3/6 11:18:34 0.21
2025/3/6 11:18:35 0.21
2025/3/6 11:18:35 0.19
2025/3/6 11:18:35 0.20
2025/3/6 11:18:35 0.22
2025/3/6 11:18:35 0.20
2025/3/6 11:18:35 0.21
2025/3/6 11:18:35 0.21
2025/3/6 11:18:35 0.22
2025/3/6 11:18:35 0.20
2025/3/6 11:18:35 0.24
2025/3/6 11:18:35 0.22
2025/3/6 11:18:35 0.22
2025/3/6 11:18:35 0.20
2025/3/6 11:18:36 0.21
2025/3/6 11:18:36 0.21
2025/3/6 11:18:36 0.24
2025/3/6 11:18:36 0.20
2025/3/6 11:18:36 0.20
2025/3/6 11:18:36 0.23
2025/3/6 11:18:36 0.21
2025/3/6 11:18:36 0.21
2025/3/6 11:18:36 0.19
2025/3/6 11:18:36 0.22
2025/3/6 11:18:36 0.21
2025/3/6 11:18:36 0.23
2025/3/6 11:18:36 0.21
2025/3/6 11:18:37 0.23
2025/3/6 11:18:37 0.24
2025/3/6 11:18:37 0.20
2025/3/6 11:18:37 0.20
2025/3/6 11:18:37 0.22
2025/3/6 11:18:37 0.22
2025/3/6 11:18:37 0.22
2025/3/6 11:18:37 0.21
2025/3/6 11:18:37 0.21
2025/3/6 11:18:37 0.22
2025/3/6 11:18:37 0.19
2025/3/6 11:18:37 0.21
2025/3/6 11:18:37 0.19
2025/3/6 11:18:38 0.18
2025/3/6 11:18:38 0.20
2025/3/6 11:18:38 0.16
2025/3/6 11:18:38 0.19
2025/3/6 11:18:38 0.17
2025/3/6 11:18:38 0.18
2025/3/6 11:18:38 0.17
2025/3/6 11:18:38 0.18
2025/3/6 11:18:38 0.18
2025/3/6 11:18:38 0.20
2025/3/6 11:18:38 0.18
2025/3/6 11:18:38 0.19
2025/3/6 11:18:38 0.19
2025/3/6 11:18:39 0.16
2025/3/6 11:18:39 0.18
2025/3/6 11:18:39 0.18
2025/3/6 11:18:39 0.16
2025/3/6 11:18:39 0.19
2025/3/6 11:18:39 0.16
2025/3/6 11:18:39 0.18
2025/3/6 11:18:39 0.19
2025/3/6 11:18:39 0.17
2025/3/6 11:18:39 0.16
2025/3/6 11:18:39 0.16
2025/3/6 11:18:39 0.16
2025/3/6 11:18:39 0.16
2025/3/6 11:18:40 0.17
2025/3/6 11:18:40 0.16
2025/3/6 11:18:40 0.18
2025/3/6 11:18:40 0.18
2025/3/6 11:18:40 0.17
2025/3/6 11:18:40 0.17
2025/3/6 11:18:40 0.17
2025/3/6 11:18:40 0.17
2025/3/6 11:18:40 0.16
2025/3/6 11:18:40 0.16
2025/3/6 11:18:40 0.18
2025/3/6 11:18:40 0.17
2025/3/6 11:18:40 0.17
2025/3/6 11:18:41 0.19
2025/3/6 11:18:41 0.16
2025/3/6 11:18:41 0.17
2025/3/6 11:18:41 0.16
2025/3/6 11:18:41 0.16
2025/3/6 11:18:41 0.18
2025/3/6 11:18:41 0.17
2025/3/6 11:18:41 0.16
2025/3/6 11:18:41 0.16
2025/3/6 11:18:41 0.15
2025/3/6 11:18:41 0.14
2025/3/6 11:18:41 0.19
2025/3/6 11:18:41 0.18
2025/3/6 11:18:42 0.16
2025/3/6 11:18:42 0.17
2025/3/6 11:18:42 0.18
2025/3/6 11:18:42 0.19
2025/3/6 11:18:42 0.15
2025/3/6 11:18:42 0.17
2025/3/6 11:18:42 0.19
2025/3/6 11:18:42 0.20
2025/3/6 11:18:42 0.17
2025/3/6 11:18:42 0.19
2025/3/6 11:18:42 0.17
2025/3/6 11:18:42 0.21
2025/3/6 11:18:42 0.18
2025/3/6 11:18:43 0.15
2025/3/6 11:18:43 0.21
2025/3/6 11:18:43 0.19
2025/3/6 11:18:43 0.18
2025/3/6 11:18:43 0.19
2025/3/6 11:18:43 0.19
2025/3/6 11:18:43 0.19
2025/3/6 11:18:43 0.17
2025/3/6 11:18:43 0.20
2025/3/6 11:18:43 0.16
2025/3/6 11:18:43 0.20
2025/3/6 11:18:44 0.19
2025/3/6 11:18:44 0.20
2025/3/6 11:18:44 0.20
2025/3/6 11:18:44 0.16
2025/3/6 11:18:44 0.18
2025/3/6 11:18:44 0.19
2025/3/6 11:18:44 0.21
2025/3/6 11:18:44 0.17
2025/3/6 11:18:44 0.21
2025/3/6 11:18:44 0.20
2025/3/6 11:18:44 0.21
2025/3/6 11:18:44 0.18
2025/3/6 11:18:45 0.20
2025/3/6 11:18:45 0.19
2025/3/6 11:18:45 0.19
2025/3/6 11:18:45 0.18
2025/3/6 11:18:45 0.20
2025/3/6 11:18:45 0.18
2025/3/6 11:18:45 0.20
2025/3/6 11:18:45 0.19
2025/3/6 11:18:45 0.18
2025/3/6 11:18:45 0.21
2025/3/6 11:18:45 0.19
2025/3/6 11:18:45 0.17
2025/3/6 11:18:45 0.21
2025/3/6 11:18:46 0.21
2025/3/6 11:18:46 0.20
2025/3/6 11:18:46 0.19
2025/3/6 11:18:46 0.22
2025/3/6 11:18:46 0.18
2025/3/6 11:18:46 0.18
2025/3/6 11:18:46 0.19
2025/3/6 11:18:46 0.20
2025/3/6 11:18:46 0.19
2025/3/6 11:18:46 0.22
2025/3/6 11:18:46 0.20
2025/3/6 11:18:46 0.20
2025/3/6 11:18:46 0.18
2025/3/6 11:18:47 0.17
2025/3/6 11:18:47 0.20
2025/3/6 11:18:47 0.20
2025/3/6 11:18:47 0.20
2025/3/6 11:18:47 0.21
2025/3/6 11:18:47 0.17
2025/3/6 11:18:47 0.21
2025/3/6 11:18:47 0.19
2025/3/6 11:18:47 0.20
2025/3/6 11:18:47 0.18
2025/3/6 11:18:47 0.23
2025/3/6 11:18:47 0.21
2025/3/6 11:18:47 0.17
2025/3/6 11:18:48 0.21
2025/3/6 11:18:48 0.20
2025/3/6 11:18:48 0.20
2025/3/6 11:18:48 0.18
2025/3/6 11:18:48 0.19
2025/3/6 11:18:48 0.19
2025/3/6 11:18:48 0.23
2025/3/6 11:18:48 0.17
2025/3/6 11:18:48 0.19
2025/3/6 11:18:48 0.18
2025/3/6 11:18:48 0.19
2025/3/6 11:18:48 0.22
2025/3/6 11:18:48 0.17
2025/3/6 11:18:49 0.18
2025/3/6 11:18:49 0.16
2025/3/6 11:18:49 0.21
2025/3/6 11:18:49 0.19
2025/3/6 11:18:49 0.20
2025/3/6 11:18:49 0.18
2025/3/6 11:18:49 0.21
2025/3/6 11:18:49 0.16
2025/3/6 11:18:49 0.20
2025/3/6 11:18:49 0.18
2025/3/6 11:18:49 0.17
2025/3/6 11:18:49 0.19
2025/3/6 11:18:49 0.23
2025/3/6 11:18:50 0.17
2025/3/6 11:18:50 0.19
2025/3/6 11:18:50 0.17
2025/3/6 11:18:50 0.18
2025/3/6 11:18:50 0.18
2025/3/6 11:18:50 0.18
2025/3/6 11:18:50 0.16
2025/3/6 11:18:50 0.21
2025/3/6 11:18:50 0.15
2025/3/6 11:18:50 0.20
2025/3/6 11:18:50 0.18
2025/3/6 11:18:50 0.19
2025/3/6 11:18:50 0.18
2025/3/6 11:18:51 0.19
2025/3/6 11:18:51 0.17
2025/3/6 11:18:51 0.21
2025/3/6 11:18:51 0.21
2025/3/6 11:18:51 0.18
2025/3/6 11:18:51 0.17
2025/3/6 11:18:51 0.19
2025/3/6 11:18:51 0.19
2025/3/6 11:18:51 0.19
2025/3/6 11:18:51 0.17
2025/3/6 11:18:51 0.20
2025/3/6 11:18:51 0.20
2025/3/6 11:18:51 0.21
2025/3/6 11:18:52 0.18
2025/3/6 11:18:52 0.21
2025/3/6 11:18:52 0.16
2025/3/6 11:18:52 0.19
2025/3/6 11:18:52 0.19
2025/3/6 11:18:52 0.20
2025/3/6 11:18:52 0.19
2025/3/6 11:18:52 0.19
2025/3/6 11:18:52 0.20
2025/3/6 11:18:52 0.22
2025/3/6 11:18:52 0.17
2025/3/6 11:18:52 0.19
2025/3/6 11:18:52 0.18
2025/3/6 11:18:53 0.19
2025/3/6 11:18:53 0.18
2025/3/6 11:18:53 0.22
2025/3/6 11:18:53 0.19
2025/3/6 11:18:53 0.20
2025/3/6 11:18:53 0.19
2025/3/6 11:18:53 0.21
2025/3/6 11:18:53 0.17
2025/3/6 11:18:53 0.18
2025/3/6 11:18:53 0.19
2025/3/6 11:18:53 0.19
2025/3/6 11:18:53 0.16
2025/3/6 11:18:53 0.20
2025/3/6 11:18:54 0.21
2025/3/6 11:18:54 0.19
2025/3/6 11:18:54 0.18
2025/3/6 11:18:54 0.21
2025/3/6 11:18:54 0.20
2025/3/6 11:18:54 0.18
2025/3/6 11:18:54 0.18
2025/3/6 11:18:54 0.20
2025/3/6 11:18:54 0.20
2025/3/6 11:18:54 0.18
2025/3/6 11:18:54 0.18
2025/3/6 11:18:54 0.19
2025/3/6 11:18:54 0.16
2025/3/6 11:18:55 0.22
2025/3/6 11:18:55 0.19
2025/3/6 11:18:55 0.19
2025/3/6 11:18:55 0.18
2025/3/6 11:18:55 0.19
2025/3/6 11:18:55 0.19
2025/3/6 11:18:55 0.20
2025/3/6 11:18:55 0.20
2025/3/6 11:18:55 0.19
2025/3/6 11:18:55 0.19
2025/3/6 11:18:55 0.22
2025/3/6 11:18:55 0.18
2025/3/6 11:18:55 0.22
2025/3/6 11:18:56 0.18
2025/3/6 11:18:56 0.18
2025/3/6 11:18:56 0.20
2025/3/6 11:18:56 0.18
2025/3/6 11:18:56 0.20
2025/3/6 11:18:56 0.21
2025/3/6 11:18:56 0.17
2025/3/6 11:18:56 0.18
2025/3/6 11:18:56 0.18
2025/3/6 11:18:56 0.18
2025/3/6 11:18:56 0.20
2025/3/6 11:18:56 0.19
2025/3/6 11:18:56 0.18
2025/3/6 11:18:57 0.17
2025/3/6 11:18:57 0.19
2025/3/6 11:18:57 0.18
2025/3/6 11:18:57 0.18
2025/3/6 11:18:57 0.18
2025/3/6 11:18:57 0.19
2025/3/6 11:18:57 0.19
2025/3/6 11:18:57 0.17
2025/3/6 11:18:57 0.18
2025/3/6 11:18:57 0.19
2025/3/6 11:18:57 0.19
2025/3/6 11:18:57 0.18
2025/3/6 11:18:57 0.21
2025/3/6 11:18:58 0.20
2025/3/6 11:18:58 0.20
2025/3/6 11:18:58 0.18
2025/3/6 11:18:58 0.21
2025/3/6 11:18:58 0.18
2025/3/6 11:18:58 0.16
2025/3/6 11:18:58 0.18
2025/3/6 11:18:58 0.19
2025/3/6 11:18:58 0.19
2025/3/6 11:18:58 0.18
2025/3/6 11:18:58 0.20
2025/3/6 11:18:58 0.19
2025/3/6 11:18:58 0.18
2025/3/6 11:18:59 0.19
2025/3/6 11:18:59 0.18
2025/3/6 11:18:59 0.17
2025/3/6 11:18:59 0.18
2025/3/6 11:18:59 0.17
2025/3/6 11:18:59 0.18
2025/3/6 11:18:59 0.18
2025/3/6 11:18:59 0.19
2025/3/6 11:18:59 0.20
2025/3/6 11:18:59 0.18
2025/3/6 11:18:59 0.19
2025/3/6 11:18:59 0.21
2025/3/6 11:18:59 0.18
2025/3/6 11:19:0 0.20
2025/3/6 11:19:0 0.18
2025/3/6 11:19:0 0.19
2025/3/6 11:19:0 0.20
2025/3/6 11:19:0 0.19
2025/3/6 11:19:0 0.20
2025/3/6 11:19:0 0.20
2025/3/6 11:19:0 0.20
2025/3/6 11:19:0 0.20
2025/3/6 11:19:0 0.19
2025/3/6 11:19:0 0.22
2025/3/6 11:19:0 0.17
2025/3/6 11:19:0 0.22
2025/3/6 11:19:1 0.19
2025/3/6 11:19:1 0.20
2025/3/6 11:19:1 0.20
2025/3/6 11:19:1 0.20
2025/3/6 11:19:1 0.20
2025/3/6 11:19:1 0.21
2025/3/6 11:19:1 0.19
2025/3/6 11:19:1 0.22
2025/3/6 11:19:1 0.21
2025/3/6 11:19:1 0.18
2025/3/6 11:19:1 0.18
2025/3/6 11:19:1 0.22
2025/3/6 11:19:1 0.20
2025/3/6 11:19:2 0.22
2025/3/6 11:19:2 0.18
2025/3/6 11:19:2 0.19
2025/3/6 11:19:2 0.18
2025/3/6 11:19:2 0.22
2025/3/6 11:19:2 0.21
2025/3/6 11:19:2 0.23
2025/3/6 11:19:2 0.19
2025/3/6 11:19:2 0.21
2025/3/6 11:19:2 0.19
2025/3/6 11:19:2 0.19
2025/3/6 11:19:2 0.19
2025/3/6 11:19:2 0.20
2025/3/6 11:19:3 0.20
2025/3/6 11:19:3 0.20
2025/3/6 11:19:3 0.16
2025/3/6 11:19:3 0.20
2025/3/6 11:19:3 0.21
2025/3/6 11:19:3 0.21
2025/3/6 11:19:3 0.17
2025/3/6 11:19:3 0.20
2025/3/6 11:19:3 0.21
2025/3/6 11:19:3 0.21
2025/3/6 11:19:3 0.18
2025/3/6 11:19:3 0.21
2025/3/6 11:19:3 0.17
2025/3/6 11:19:4 0.20
2025/3/6 11:19:4 0.18
2025/3/6 11:19:4 0.22
2025/3/6 11:19:4 0.20
2025/3/6 11:19:4 0.22
2025/3/6 11:19:4 0.18
2025/3/6 11:19:4 0.21
2025/3/6 11:19:4 0.20
2025/3/6 11:19:4 0.21
2025/3/6 11:19:4 0.18
2025/3/6 11:19:4 0.18
2025/3/6 11:19:4 0.19
2025/3/6 11:19:4 0.18
2025/3/6 11:19:5 0.19
2025/3/6 11:19:5 0.23
2025/3/6 11:19:5 0.19
2025/3/6 11:19:5 0.21
2025/3/6 11:19:5 0.20
2025/3/6 11:19:5 0.21
2025/3/6 11:19:5 0.20
2025/3/6 11:19:5 0.21
2025/3/6 11:19:5 0.21
2025/3/6 11:19:5 0.19
2025/3/6 11:19:5 0.19
2025/3/6 11:19:5 0.18
2025/3/6 11:19:5 0.19
2025/3/6 11:19:6 0.19
2025/3/6 11:19:6 0.20
2025/3/6 11:19:6 0.22
2025/3/6 11:19:6 0.19
2025/3/6 11:19:6 0.19
2025/3/6 11:19:6 0.18
2025/3/6 11:19:6 0.19
2025/3/6 11:19:6 0.19
2025/3/6 11:19:6 0.18
2025/3/6 11:19:6 0.19
2025/3/6 11:19:6 0.20
2025/3/6 11:19:6 0.22
2025/3/6 11:19:6 0.19
2025/3/6 11:19:7 0.19
2025/3/6 11:19:7 0.20
2025/3/6 11:19:7 0.19
2025/3/6 11:19:7 0.20
2025/3/6 11:19:7 0.22
2025/3/6 11:19:7 0.21
2025/3/6 11:19:7 0.20
2025/3/6 11:19:7 0.20
2025/3/6 11:19:7 0.21
2025/3/6 11:19:7 0.19
2025/3/6 11:19:7 0.22
2025/3/6 11:19:7 0.23
2025/3/6 11:19:7 0.23
2025/3/6 11:19:8 0.19
2025/3/6 11:19:8 0.18
2025/3/6 11:19:8 0.20
2025/3/6 11:19:8 0.19
2025/3/6 11:19:8 0.19
2025/3/6 11:19:8 0.20
2025/3/6 11:19:8 0.22
2025/3/6 11:19:8 0.19
2025/3/6 11:19:8 0.20
2025/3/6 11:19:8 0.21
2025/3/6 11:19:8 0.21
2025/3/6 11:19:8 0.19
2025/3/6 11:19:8 0.18
2025/3/6 11:19:9 0.21
2025/3/6 11:19:9 0.20
2025/3/6 11:19:9 0.20
2025/3/6 11:19:9 0.21
2025/3/6 11:19:9 0.20
2025/3/6 11:19:9 0.20
2025/3/6 11:19:9 0.21
2025/3/6 11:19:9 0.20
2025/3/6 11:19:9 0.19
2025/3/6 11:19:9 0.19
2025/3/6 11:19:9 0.20
2025/3/6 11:19:9 0.19
2025/3/6 11:19:9 0.22
2025/3/6 11:19:10 0.20
2025/3/6 11:19:10 0.21
2025/3/6 11:19:10 0.18
2025/3/6 11:19:10 0.21
2025/3/6 11:19:10 0.21
2025/3/6 11:19:10 0.21
2025/3/6 11:19:10 0.23
2025/3/6 11:19:10 0.20
2025/3/6 11:19:10 0.18
2025/3/6 11:19:10 0.22
2025/3/6 11:19:10 0.20
2025/3/6 11:19:10 0.20
2025/3/6 11:19:10 0.19
2025/3/6 11:19:11 0.20
2025/3/6 11:19:11 0.21
2025/3/6 11:19:11 0.21
2025/3/6 11:19:11 0.22
2025/3/6 11:19:11 0.18
2025/3/6 11:19:11 0.21
2025/3/6 11:19:11 0.21
2025/3/6 11:19:11 0.21
2025/3/6 11:19:11 0.21
2025/3/6 11:19:11 0.21
2025/3/6 11:19:11 0.19
2025/3/6 11:19:11 0.19
2025/3/6 11:19:11 0.23
2025/3/6 11:19:12 0.18
2025/3/6 11:19:12 0.22
2025/3/6 11:19:12 0.21
2025/3/6 11:19:12 0.22
2025/3/6 11:19:12 0.21
2025/3/6 11:19:12 0.20
2025/3/6 11:19:12 0.20
2025/3/6 11:19:12 0.20
2025/3/6 11:19:12 0.21
2025/3/6 11:19:12 0.19
2025/3/6 11:19:12 0.23
2025/3/6 11:19:12 0.19
2025/3/6 11:19:12 0.22
2025/3/6 11:19:13 0.21
2025/3/6 11:19:13 0.20
2025/3/6 11:19:13 0.22
2025/3/6 11:19:13 0.19
2025/3/6 11:19:13 0.21
2025/3/6 11:19:13 0.20
2025/3/6 11:19:13 0.22
2025/3/6 11:19:13 0.20
2025/3/6 11:19:13 0.20
2025/3/6 11:19:13 0.21
2025/3/6 11:19:13 0.21
2025/3/6 11:19:13 0.22
2025/3/6 11:19:13 0.21
2025/3/6 11:19:14 0.19
2025/3/6 11:19:14 0.21
2025/3/6 11:19:14 0.23
2025/3/6 11:19:14 0.20
2025/3/6 11:19:14 0.21
2025/3/6 11:19:14 0.19
2025/3/6 11:19:14 0.22
2025/3/6 11:19:14 0.23
2025/3/6 11:19:14 0.18
2025/3/6 11:19:14 0.20
2025/3/6 11:19:14 0.20
2025/3/6 11:19:14 0.21
2025/3/6 11:19:14 0.23
2025/3/6 11:19:15 0.20
2025/3/6 11:19:15 0.20
2025/3/6 11:19:15 0.23
2025/3/6 11:19:15 0.21
2025/3/6 11:19:15 0.21
2025/3/6 11:19:15 0.19
2025/3/6 11:19:15 0.21
2025/3/6 11:19:15 0.16
2025/3/6 11:19:15 0.23
2025/3/6 11:19:15 0.20
2025/3/6 11:19:15 0.22
2025/3/6 11:19:15 0.22
2025/3/6 11:19:15 0.21
2025/3/6 11:19:16 0.23
2025/3/6 11:19:16 0.22
2025/3/6 11:19:16 0.18
2025/3/6 11:19:16 0.22
2025/3/6 11:19:16 0.21
2025/3/6 11:19:16 0.21
2025/3/6 11:19:16 0.18
2025/3/6 11:19:16 0.24
2025/3/6 11:19:16 0.19
2025/3/6 11:19:16 0.20
2025/3/6 11:19:16 0.20
2025/3/6 11:19:16 0.21
2025/3/6 11:19:16 0.21
2025/3/6 11:19:17 0.21
2025/3/6 11:19:17 0.21
2025/3/6 11:19:17 0.21
2025/3/6 11:19:17 0.19
2025/3/6 11:19:17 0.22
2025/3/6 11:19:17 0.21
2025/3/6 11:19:17 0.21
2025/3/6 11:19:17 0.22
2025/3/6 11:19:17 0.21
2025/3/6 11:19:17 0.21
2025/3/6 11:19:17 0.23
2025/3/6 11:19:17 0.19
2025/3/6 11:19:17 0.21
2025/3/6 11:19:18 0.19
2025/3/6 11:19:18 0.23
2025/3/6 11:19:18 0.20
2025/3/6 11:19:18 0.22
2025/3/6 11:19:18 0.22
2025/3/6 11:19:18 0.21
2025/3/6 11:19:18 0.20
2025/3/6 11:19:18 0.21
2025/3/6 11:19:18 0.21
2025/3/6 11:19:18 0.21
2025/3/6 11:19:18 0.19
2025/3/6 11:19:18 0.22
2025/3/6 11:19:18 0.18
2025/3/6 11:19:19 0.25
2025/3/6 11:19:19 0.23
2025/3/6 11:19:19 0.25
2025/3/6 11:19:19 0.19
2025/3/6 11:19:19 0.24
2025/3/6 11:19:19 0.24
2025/3/6 11:19:19 0.23
2025/3/6 11:19:19 0.23
2025/3/6 11:19:19 0.23
2025/3/6 11:19:19 0.23
2025/3/6 11:19:19 0.22
2025/3/6 11:19:19 0.21
2025/3/6 11:19:19 0.21
2025/3/6 11:19:20 0.20
2025/3/6 11:19:20 0.23
2025/3/6 11:19:20 0.18
2025/3/6 11:19:20 0.20
2025/3/6 11:19:20 0.23
2025/3/6 11:19:20 0.21
2025/3/6 11:19:20 0.21
2025/3/6 11:19:20 0.20
2025/3/6 11:19:20 0.22
2025/3/6 11:19:20 0.22
2025/3/6 11:19:20 0.21
2025/3/6 11:19:20 0.23
2025/3/6 11:19:20 0.19
2025/3/6 11:19:21 0.21
2025/3/6 11:19:21 0.20
2025/3/6 11:19:21 0.22
2025/3/6 11:19:21 0.18
2025/3/6 11:19:21 0.20
2025/3/6 11:19:21 0.18
2025/3/6 11:19:21 0.21
2025/3/6 11:19:21 0.16
2025/3/6 11:19:21 0.20
2025/3/6 11:19:21 0.18
2025/3/6 11:19:21 0.19
2025/3/6 11:19:21 0.21
2025/3/6 11:19:21 0.20
2025/3/6 11:19:22 0.18
2025/3/6 11:19:22 0.21
2025/3/6 11:19:22 0.20
2025/3/6 11:19:22 0.22
2025/3/6 11:19:22 0.18
2025/3/6 11:19:22 0.22
2025/3/6 11:19:22 0.20
2025/3/6 11:19:22 0.21
2025/3/6 11:19:22 0.20
2025/3/6 11:19:22 0.20
2025/3/6 11:19:22 0.20
2025/3/6 11:19:22 0.21
2025/3/6 11:19:22 0.20
2025/3/6 11:19:23 0.23
2025/3/6 11:19:23 0.22
2025/3/6 11:19:23 0.21
2025/3/6 11:19:23 0.21
2025/3/6 11:19:23 0.18
2025/3/6 11:19:23 0.22
2025/3/6 11:19:23 0.19
2025/3/6 11:19:23 0.22
2025/3/6 11:19:23 0.22
2025/3/6 11:19:23 0.20
2025/3/6 11:19:23 0.20
2025/3/6 11:19:23 0.20
2025/3/6 11:19:24 0.21
2025/3/6 11:19:24 0.22
2025/3/6 11:19:24 0.23
2025/3/6 11:19:24 0.23
2025/3/6 11:19:24 0.22
2025/3/6 11:19:24 0.22
2025/3/6 11:19:24 0.22
2025/3/6 11:19:24 0.22
2025/3/6 11:19:24 0.19
2025/3/6 11:19:24 0.23
2025/3/6 11:19:24 0.21
2025/3/6 11:19:24 0.22
2025/3/6 11:19:24 0.23
2025/3/6 11:19:25 0.21
2025/3/6 11:19:25 0.21
2025/3/6 11:19:25 0.22
2025/3/6 11:19:25 0.22
2025/3/6 11:19:25 0.24
2025/3/6 11:19:25 0.20
2025/3/6 11:19:25 0.24
2025/3/6 11:19:25 0.22
2025/3/6 11:19:25 0.21
2025/3/6 11:19:25 0.23
2025/3/6 11:19:25 0.23
2025/3/6 11:19:25 0.21
2025/3/6 11:19:25 0.21
2025/3/6 11:19:26 0.22
2025/3/6 11:19:26 0.22
2025/3/6 11:19:26 0.21
2025/3/6 11:19:26 0.24
2025/3/6 11:19:26 0.19
2025/3/6 11:19:26 0.20
2025/3/6 11:19:26 0.20
2025/3/6 11:19:26 0.21
2025/3/6 11:19:26 0.21
2025/3/6 11:19:26 0.22
2025/3/6 11:19:26 0.21
2025/3/6 11:19:26 0.23
2025/3/6 11:19:26 0.25
2025/3/6 11:19:27 0.21
2025/3/6 11:19:27 0.22
2025/3/6 11:19:27 0.24
2025/3/6 11:19:27 0.19
2025/3/6 11:19:27 0.23
2025/3/6 11:19:27 0.19
2025/3/6 11:19:27 0.22
2025/3/6 11:19:27 0.20
2025/3/6 11:19:27 0.24
2025/3/6 11:19:27 0.23
2025/3/6 11:19:27 0.25
2025/3/6 11:19:27 0.20
2025/3/6 11:19:27 0.21
2025/3/6 11:19:28 0.21
2025/3/6 11:19:28 0.23
2025/3/6 11:19:28 0.22
2025/3/6 11:19:28 0.26
2025/3/6 11:19:28 0.21
2025/3/6 11:19:28 0.26
2025/3/6 11:19:28 0.20
2025/3/6 11:19:28 0.23
2025/3/6 11:19:28 0.20
2025/3/6 11:19:28 0.24
2025/3/6 11:19:28 0.23
2025/3/6 11:19:28 0.22
2025/3/6 11:19:28 0.24
2025/3/6 11:19:29 0.24
2025/3/6 11:19:29 0.22
2025/3/6 11:19:29 0.25
2025/3/6 11:19:29 0.23
2025/3/6 11:19:29 0.24
2025/3/6 11:19:29 0.22
2025/3/6 11:19:29 0.25
2025/3/6 11:19:29 0.21
2025/3/6 11:19:29 0.26
2025/3/6 11:19:29 0.24
2025/3/6 11:19:29 0.24
2025/3/6 11:19:29 0.24
2025/3/6 11:19:29 0.22
2025/3/6 11:19:30 0.24
2025/3/6 11:19:30 0.26
2025/3/6 11:19:30 0.20
2025/3/6 11:19:30 0.21
2025/3/6 11:19:30 0.24
2025/3/6 11:19:30 0.25
2025/3/6 11:19:30 0.22
2025/3/6 11:19:30 0.24
2025/3/6 11:19:30 0.23
2025/3/6 11:19:30 0.22
2025/3/6 11:19:30 0.24
2025/3/6 11:19:30 0.24
2025/3/6 11:19:30 0.22
2025/3/6 11:19:31 0.25
2025/3/6 11:19:31 0.22
2025/3/6 11:19:31 0.25
2025/3/6 11:19:31 0.25
2025/3/6 11:19:31 0.28
2025/3/6 11:19:31 0.23
2025/3/6 11:19:31 0.24
2025/3/6 11:19:31 0.22
2025/3/6 11:19:31 0.24
2025/3/6 11:19:31 0.26
2025/3/6 11:19:31 0.25
2025/3/6 11:19:31 0.25
2025/3/6 11:19:31 0.26
